,index,date,name,title_text,content_text,link,date_b
0,0,29.abr.2024 às 8h00,Folha de S.Paulo - Cotidiano,"PM paulista dispensou teste de dano da bean bag, munição que matou torcedor","Poderia indicar também a se a munição, usada como armamento não letal, tinha chances de causar morte.
Foi o que ocorreu em setembro do ano passado. ...",https://www1.folha.uol.com.br/cotidiano/2024/04/pm-paulista-dispensou-teste-de-dano-da-bean-bag-municao-que-matou-torcedor.shtml,2024-04-29
1,1,5.abr.2019 às 13h07,Folha Blogs - Saída pela Direita,Feira no Rio retrata empolgação do setor de Defesa com governo Bolsonaro,"armamento ""não-letal"", como bombas de efeito moral, balas de borracha e gás lacrimogêneo. ...",http://saidapeladireita.blogfolha.uol.com.br/?p=532,2019-04-05
2,18,5.abr.2019 às 13h07,Folha Blogs - Saída pela Direita,Feira no Rio retrata empolgação do setor de Defesa com governo Bolsonaro,"armamento ""não-letal"", como bombas de efeito moral, balas de borracha e gás lacrimogêneo. ...",http://saidapeladireita.blogfolha.uol.com.br/?p=532,2019-04-05
3,3,18.nov.2014 à 0h00,Folha de S.Paulo - Mercado,País ganha 4.000 micro e pequenas empresas por dia,"A empresa disputa neste ano processos licitatórios para a entrega de armamento não letal em nove países do continente, diz Amorim. ...",http://www1.folha.uol.com.br/fsp/mercado/196100-pais-ganha-4000-micro-e-pequenas-empresas-por-dia.shtml,2014-11-18
4,2,18.nov.2014 às 3h00,Folha - Colunistas - Mercado Aberto,País ganha 4.000 micro e pequenas empresas por dia,"A empresa disputa neste ano processos licitatórios para a entrega de armamento não letal em nove países do continente, diz Amorim. ...",http://www1.folha.uol.com.br/colunas/mercadoaberto/2014/11/1549547-pais-ganha-4000-micro-e-pequenas-empresas-por-dia.shtml,2014-11-18
5,19,18.nov.2014 às 3h00,Folha - Colunistas - Mercado Aberto,País ganha 4.000 micro e pequenas empresas por dia,"A empresa disputa neste ano processos licitatórios para a entrega de armamento não letal em nove países do continente, diz Amorim. ...",http://www1.folha.uol.com.br/colunas/mercadoaberto/2014/11/1549547-pais-ganha-4000-micro-e-pequenas-empresas-por-dia.shtml,2014-11-18
6,51,18.nov.2014 à 0h00,Folha de S.Paulo - Mercado,País ganha 4.000 micro e pequenas empresas por dia,"A empresa disputa neste ano processos licitatórios para a entrega de armamento não letal em nove países do continente, diz Amorim. ...",http://www1.folha.uol.com.br/fsp/mercado/196100-pais-ganha-4000-micro-e-pequenas-empresas-por-dia.shtml,2014-11-18
7,36,18.nov.2014 à 0h00,Folha de S.Paulo - Mercado,País ganha 4.000 micro e pequenas empresas por dia,"A empresa disputa neste ano processos licitatórios para a entrega de armamento não letal em nove países do continente, diz Amorim. ...",http://www1.folha.uol.com.br/fsp/mercado/196100-pais-ganha-4000-micro-e-pequenas-empresas-por-dia.shtml,2014-11-18
8,35,18.nov.2014 às 3h00,Folha - Colunistas - Mercado Aberto,País ganha 4.000 micro e pequenas empresas por dia,"A empresa disputa neste ano processos licitatórios para a entrega de armamento não letal em nove países do continente, diz Amorim. ...",http://www1.folha.uol.com.br/colunas/mercadoaberto/2014/11/1549547-pais-ganha-4000-micro-e-pequenas-empresas-por-dia.shtml,2014-11-18
9,20,18.nov.2014 à 0h00,Folha de S.Paulo - Mercado,País ganha 4.000 micro e pequenas empresas por dia,"A empresa disputa neste ano processos licitatórios para a entrega de armamento não letal em nove países do continente, diz Amorim. ...",http://www1.folha.uol.com.br/fsp/mercado/196100-pais-ganha-4000-micro-e-pequenas-empresas-por-dia.shtml,2014-11-18
10,4,21.jul.2014 às 4h39,Folha de S.Paulo - Cotidiano,PM utiliza bombas de gás para impedir ocupação de prédio no centro de SP,"A arma não letal pertence ao lote ACL-E fabricado em maio de 2008 e com validade até maio de 2014, produzido pela brasileira Condor Tecnologias Não-Letais. ...",http://www1.folha.uol.com.br/cotidiano/2014/07/1488926-pm-utiliza-bombas-de-gas-para-impedir-ocupacao-de-predio-no-centro-de-sp.shtml,2014-07-21
11,66,21.jul.2014 às 4h39,Folha de S.Paulo - Cotidiano,PM utiliza bombas de gás para impedir ocupação de prédio no centro de SP,"A arma não letal pertence ao lote ACL-E fabricado em maio de 2008 e com validade até maio de 2014, produzido pela brasileira Condor Tecnologias Não-Letais. ...",http://www1.folha.uol.com.br/cotidiano/2014/07/1488926-pm-utiliza-bombas-de-gas-para-impedir-ocupacao-de-predio-no-centro-de-sp.shtml,2014-07-21
12,37,21.jul.2014 às 4h39,Folha de S.Paulo - Cotidiano,PM utiliza bombas de gás para impedir ocupação de prédio no centro de SP,"A arma não letal pertence ao lote ACL-E fabricado em maio de 2008 e com validade até maio de 2014, produzido pela brasileira Condor Tecnologias Não-Letais. ...",http://www1.folha.uol.com.br/cotidiano/2014/07/1488926-pm-utiliza-bombas-de-gas-para-impedir-ocupacao-de-predio-no-centro-de-sp.shtml,2014-07-21
13,21,21.jul.2014 às 4h39,Folha de S.Paulo - Cotidiano,PM utiliza bombas de gás para impedir ocupação de prédio no centro de SP,"A arma não letal pertence ao lote ACL-E fabricado em maio de 2008 e com validade até maio de 2014, produzido pela brasileira Condor Tecnologias Não-Letais. ...",http://www1.folha.uol.com.br/cotidiano/2014/07/1488926-pm-utiliza-bombas-de-gas-para-impedir-ocupacao-de-predio-no-centro-de-sp.shtml,2014-07-21
14,52,21.jul.2014 às 4h39,Folha de S.Paulo - Cotidiano,PM utiliza bombas de gás para impedir ocupação de prédio no centro de SP,"A arma não letal pertence ao lote ACL-E fabricado em maio de 2008 e com validade até maio de 2014, produzido pela brasileira Condor Tecnologias Não-Letais. ...",http://www1.folha.uol.com.br/cotidiano/2014/07/1488926-pm-utiliza-bombas-de-gas-para-impedir-ocupacao-de-predio-no-centro-de-sp.shtml,2014-07-21
