,date,name,title_text,content_text,link,date_b,condor,guarda,disparo,matou,morto,mortos,morte,morreu,feriu,bala,fatal,não letal,não-letal,não letais,não-letais,bala de borracha,munição,borracha,granada,lacrimogêneo,condor_t,não_letal_G,morte_G,bala_de_borracha_G,year
187,14.mar.2017 às 2h00,Agora - São Paulo,Ajudante é morto por bala perdida ao fechar janela,"não letal para dispersar uma multidão reunida em um baile funk, na Vila Maria (zona norte). ...",http://www.agora.uol.com.br/saopaulo/2017/03/1866277-ajudante-e-morto-por-bala-perdida-ao-fechar-janela.shtml,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
188,14.mar.2017 às 2h00,Agora - São Paulo,Ajudante é morto por bala perdida ao fechar janela,"não letal para dispersar uma multidão reunida em um baile funk, na Vila Maria (zona norte). ...",http://www.agora.uol.com.br/saopaulo/2017/03/1866277-ajudante-e-morto-por-bala-perdida-ao-fechar-janela.shtml,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
189,14.mar.2017 às 2h00,Agora - São Paulo,Ajudante é morto por bala perdida ao fechar janela,"não letal para dispersar uma multidão reunida em um baile funk, na Vila Maria (zona norte). ...",http://www.agora.uol.com.br/saopaulo/2017/03/1866277-ajudante-e-morto-por-bala-perdida-ao-fechar-janela.shtml,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
190,14.mar.2017 às 2h00,Agora - São Paulo,Ajudante é morto por bala perdida ao fechar janela,"não letal para dispersar uma multidão reunida em um baile funk, na Vila Maria (zona norte). ...",http://www.agora.uol.com.br/saopaulo/2017/03/1866277-ajudante-e-morto-por-bala-perdida-ao-fechar-janela.shtml,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
191,14.mar.2017 às 2h00,Agora - São Paulo,Ajudante é morto por bala perdida ao fechar janela,"não letal para dispersar uma multidão reunida em um baile funk, na Vila Maria (zona norte). ...",http://www.agora.uol.com.br/saopaulo/2017/03/1866277-ajudante-e-morto-por-bala-perdida-ao-fechar-janela.shtml,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
192,14.mar.2017 às 2h00,Agora - São Paulo,Ajudante é morto por bala perdida ao fechar janela,"não letal para dispersar uma multidão reunida em um baile funk, na Vila Maria (zona norte). ...",http://www.agora.uol.com.br/saopaulo/2017/03/1866277-ajudante-e-morto-por-bala-perdida-ao-fechar-janela.shtml,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
193,14.mar.2017 às 2h00,Agora - São Paulo,Ajudante é morto por bala perdida ao fechar janela,"não letal para dispersar uma multidão reunida em um baile funk, na Vila Maria (zona norte). ...",http://www.agora.uol.com.br/saopaulo/2017/03/1866277-ajudante-e-morto-por-bala-perdida-ao-fechar-janela.shtml,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
194,14.mar.2017 às 2h00,Agora - São Paulo,Ajudante é morto por bala perdida ao fechar janela,"não letal para dispersar uma multidão reunida em um baile funk, na Vila Maria (zona norte). ...",http://www.agora.uol.com.br/saopaulo/2017/03/1866277-ajudante-e-morto-por-bala-perdida-ao-fechar-janela.shtml,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
195,23.jan.2017 às 10h44,Folha de S.Paulo - Cotidiano,"Força Nacional encontra três túneis na penitenciária de Alcaçuz, no RN",Policiais fizeram disparos com armas de munição não letal e armas comuns para tentar conter o confronto. ...,http://www1.folha.uol.com.br/cotidiano/2017/01/1852290-forca-nacional-encontra-tres-tuneis-na-penitenciaria-de-alcacuz-no-rn.shtml,2017-01-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
196,23.jan.2017 às 10h44,Folha de S.Paulo - Cotidiano,"Força Nacional encontra três túneis na penitenciária de Alcaçuz, no RN",Policiais fizeram disparos com armas de munição não letal e armas comuns para tentar conter o confronto. ...,http://www1.folha.uol.com.br/cotidiano/2017/01/1852290-forca-nacional-encontra-tres-tuneis-na-penitenciaria-de-alcacuz-no-rn.shtml,2017-01-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
197,23.jan.2017 às 10h44,Folha de S.Paulo - Cotidiano,"Força Nacional encontra três túneis na penitenciária de Alcaçuz, no RN",Policiais fizeram disparos com armas de munição não letal e armas comuns para tentar conter o confronto. ...,http://www1.folha.uol.com.br/cotidiano/2017/01/1852290-forca-nacional-encontra-tres-tuneis-na-penitenciaria-de-alcacuz-no-rn.shtml,2017-01-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
198,23.jan.2017 às 10h44,Folha de S.Paulo - Cotidiano,"Força Nacional encontra três túneis na penitenciária de Alcaçuz, no RN",Policiais fizeram disparos com armas de munição não letal e armas comuns para tentar conter o confronto. ...,http://www1.folha.uol.com.br/cotidiano/2017/01/1852290-forca-nacional-encontra-tres-tuneis-na-penitenciaria-de-alcacuz-no-rn.shtml,2017-01-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
199,23.jan.2017 às 10h44,Folha de S.Paulo - Cotidiano,"Força Nacional encontra três túneis na penitenciária de Alcaçuz, no RN",Policiais fizeram disparos com armas de munição não letal e armas comuns para tentar conter o confronto. ...,http://www1.folha.uol.com.br/cotidiano/2017/01/1852290-forca-nacional-encontra-tres-tuneis-na-penitenciaria-de-alcacuz-no-rn.shtml,2017-01-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
200,23.jan.2017 às 10h44,Folha de S.Paulo - Cotidiano,"Força Nacional encontra três túneis na penitenciária de Alcaçuz, no RN",Policiais fizeram disparos com armas de munição não letal e armas comuns para tentar conter o confronto. ...,http://www1.folha.uol.com.br/cotidiano/2017/01/1852290-forca-nacional-encontra-tres-tuneis-na-penitenciaria-de-alcacuz-no-rn.shtml,2017-01-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
201,23.jan.2017 às 10h44,Folha de S.Paulo - Cotidiano,"Força Nacional encontra três túneis na penitenciária de Alcaçuz, no RN",Policiais fizeram disparos com armas de munição não letal e armas comuns para tentar conter o confronto. ...,http://www1.folha.uol.com.br/cotidiano/2017/01/1852290-forca-nacional-encontra-tres-tuneis-na-penitenciaria-de-alcacuz-no-rn.shtml,2017-01-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
202,23.jan.2017 às 10h44,Folha de S.Paulo - Cotidiano,"Força Nacional encontra três túneis na penitenciária de Alcaçuz, no RN",Policiais fizeram disparos com armas de munição não letal e armas comuns para tentar conter o confronto. ...,http://www1.folha.uol.com.br/cotidiano/2017/01/1852290-forca-nacional-encontra-tres-tuneis-na-penitenciaria-de-alcacuz-no-rn.shtml,2017-01-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
203,23.jan.2017 às 10h44,Folha de S.Paulo - Cotidiano,"Força Nacional encontra três túneis na penitenciária de Alcaçuz, no RN",Policiais fizeram disparos com armas de munição não letal e armas comuns para tentar conter o confronto. ...,http://www1.folha.uol.com.br/cotidiano/2017/01/1852290-forca-nacional-encontra-tres-tuneis-na-penitenciaria-de-alcacuz-no-rn.shtml,2017-01-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
204,23.jan.2017 às 10h44,Folha de S.Paulo - Cotidiano,"Força Nacional encontra três túneis na penitenciária de Alcaçuz, no RN",Policiais fizeram disparos com armas de munição não letal e armas comuns para tentar conter o confronto. ...,http://www1.folha.uol.com.br/cotidiano/2017/01/1852290-forca-nacional-encontra-tres-tuneis-na-penitenciaria-de-alcacuz-no-rn.shtml,2017-01-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
205,20.jan.2017 às 23h08,Folha de S.Paulo - Cotidiano,"Presos mantêm controle de prisão no RN, e polícia não sabe total de vítimas","""


No entanto, a separação das facções continuava sendo feita pelos policiais que permaneciam nas guaritas –encarregados de fazer disparos com munição não letal na hipótese de um ...",http://www1.folha.uol.com.br/cotidiano/2017/01/1851881-presos-mantem-controle-de-prisao-no-rn-e-policia-nao-sabe-total-de-vitimas.shtml,2017-01-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
206,20.jan.2017 às 23h08,Folha de S.Paulo - Cotidiano,"Presos mantêm controle de prisão no RN, e polícia não sabe total de vítimas","""


No entanto, a separação das facções continuava sendo feita pelos policiais que permaneciam nas guaritas –encarregados de fazer disparos com munição não letal na hipótese de um ...",http://www1.folha.uol.com.br/cotidiano/2017/01/1851881-presos-mantem-controle-de-prisao-no-rn-e-policia-nao-sabe-total-de-vitimas.shtml,2017-01-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
207,20.jan.2017 às 23h08,Folha de S.Paulo - Cotidiano,"Presos mantêm controle de prisão no RN, e polícia não sabe total de vítimas","""


No entanto, a separação das facções continuava sendo feita pelos policiais que permaneciam nas guaritas –encarregados de fazer disparos com munição não letal na hipótese de um ...",http://www1.folha.uol.com.br/cotidiano/2017/01/1851881-presos-mantem-controle-de-prisao-no-rn-e-policia-nao-sabe-total-de-vitimas.shtml,2017-01-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
208,20.jan.2017 às 23h08,Folha de S.Paulo - Cotidiano,"Presos mantêm controle de prisão no RN, e polícia não sabe total de vítimas","""


No entanto, a separação das facções continuava sendo feita pelos policiais que permaneciam nas guaritas –encarregados de fazer disparos com munição não letal na hipótese de um ...",http://www1.folha.uol.com.br/cotidiano/2017/01/1851881-presos-mantem-controle-de-prisao-no-rn-e-policia-nao-sabe-total-de-vitimas.shtml,2017-01-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
209,20.jan.2017 às 23h08,Folha de S.Paulo - Cotidiano,"Presos mantêm controle de prisão no RN, e polícia não sabe total de vítimas","""


No entanto, a separação das facções continuava sendo feita pelos policiais que permaneciam nas guaritas –encarregados de fazer disparos com munição não letal na hipótese de um ...",http://www1.folha.uol.com.br/cotidiano/2017/01/1851881-presos-mantem-controle-de-prisao-no-rn-e-policia-nao-sabe-total-de-vitimas.shtml,2017-01-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
210,20.jan.2017 às 23h08,Folha de S.Paulo - Cotidiano,"Presos mantêm controle de prisão no RN, e polícia não sabe total de vítimas","""


No entanto, a separação das facções continuava sendo feita pelos policiais que permaneciam nas guaritas –encarregados de fazer disparos com munição não letal na hipótese de um ...",http://www1.folha.uol.com.br/cotidiano/2017/01/1851881-presos-mantem-controle-de-prisao-no-rn-e-policia-nao-sabe-total-de-vitimas.shtml,2017-01-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
211,20.jan.2017 às 23h08,Folha de S.Paulo - Cotidiano,"Presos mantêm controle de prisão no RN, e polícia não sabe total de vítimas","""


No entanto, a separação das facções continuava sendo feita pelos policiais que permaneciam nas guaritas –encarregados de fazer disparos com munição não letal na hipótese de um ...",http://www1.folha.uol.com.br/cotidiano/2017/01/1851881-presos-mantem-controle-de-prisao-no-rn-e-policia-nao-sabe-total-de-vitimas.shtml,2017-01-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
212,20.jan.2017 às 23h08,Folha de S.Paulo - Cotidiano,"Presos mantêm controle de prisão no RN, e polícia não sabe total de vítimas","""


No entanto, a separação das facções continuava sendo feita pelos policiais que permaneciam nas guaritas –encarregados de fazer disparos com munição não letal na hipótese de um ...",http://www1.folha.uol.com.br/cotidiano/2017/01/1851881-presos-mantem-controle-de-prisao-no-rn-e-policia-nao-sabe-total-de-vitimas.shtml,2017-01-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
213,20.jan.2017 às 23h08,Folha de S.Paulo - Cotidiano,"Presos mantêm controle de prisão no RN, e polícia não sabe total de vítimas","""


No entanto, a separação das facções continuava sendo feita pelos policiais que permaneciam nas guaritas –encarregados de fazer disparos com munição não letal na hipótese de um ...",http://www1.folha.uol.com.br/cotidiano/2017/01/1851881-presos-mantem-controle-de-prisao-no-rn-e-policia-nao-sabe-total-de-vitimas.shtml,2017-01-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
214,28.dez.2016 às 21h17,Folha de S.Paulo - Cotidiano,Assassinos de ambulante terão proteção especial em cadeia de SP,"Segundo a Secretaria da Segurança, o disparo foi com munição não letal, ""cuja função é, com o barulho, impedir a confusão generalizada"". Ninguém se feriu, diz a pasta. ...",http://www1.folha.uol.com.br/cotidiano/2016/12/1845389-assassinos-de-ambulante-terao-protecao-especial-em-cadeia-de-sp.shtml,2016-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
215,28.dez.2016 às 21h17,Folha de S.Paulo - Cotidiano,Assassinos de ambulante terão proteção especial em cadeia de SP,"Segundo a Secretaria da Segurança, o disparo foi com munição não letal, ""cuja função é, com o barulho, impedir a confusão generalizada"". Ninguém se feriu, diz a pasta. ...",http://www1.folha.uol.com.br/cotidiano/2016/12/1845389-assassinos-de-ambulante-terao-protecao-especial-em-cadeia-de-sp.shtml,2016-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
216,28.dez.2016 às 21h17,Folha de S.Paulo - Cotidiano,Assassinos de ambulante terão proteção especial em cadeia de SP,"Segundo a Secretaria da Segurança, o disparo foi com munição não letal, ""cuja função é, com o barulho, impedir a confusão generalizada"". Ninguém se feriu, diz a pasta. ...",http://www1.folha.uol.com.br/cotidiano/2016/12/1845389-assassinos-de-ambulante-terao-protecao-especial-em-cadeia-de-sp.shtml,2016-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
217,28.dez.2016 às 21h17,Folha de S.Paulo - Cotidiano,Assassinos de ambulante terão proteção especial em cadeia de SP,"Segundo a Secretaria da Segurança, o disparo foi com munição não letal, ""cuja função é, com o barulho, impedir a confusão generalizada"". Ninguém se feriu, diz a pasta. ...",http://www1.folha.uol.com.br/cotidiano/2016/12/1845389-assassinos-de-ambulante-terao-protecao-especial-em-cadeia-de-sp.shtml,2016-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
218,28.dez.2016 às 21h17,Folha de S.Paulo - Cotidiano,Assassinos de ambulante terão proteção especial em cadeia de SP,"Segundo a Secretaria da Segurança, o disparo foi com munição não letal, ""cuja função é, com o barulho, impedir a confusão generalizada"". Ninguém se feriu, diz a pasta. ...",http://www1.folha.uol.com.br/cotidiano/2016/12/1845389-assassinos-de-ambulante-terao-protecao-especial-em-cadeia-de-sp.shtml,2016-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
219,28.dez.2016 às 21h17,Folha de S.Paulo - Cotidiano,Assassinos de ambulante terão proteção especial em cadeia de SP,"Segundo a Secretaria da Segurança, o disparo foi com munição não letal, ""cuja função é, com o barulho, impedir a confusão generalizada"". Ninguém se feriu, diz a pasta. ...",http://www1.folha.uol.com.br/cotidiano/2016/12/1845389-assassinos-de-ambulante-terao-protecao-especial-em-cadeia-de-sp.shtml,2016-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
220,28.dez.2016 às 21h17,Folha de S.Paulo - Cotidiano,Assassinos de ambulante terão proteção especial em cadeia de SP,"Segundo a Secretaria da Segurança, o disparo foi com munição não letal, ""cuja função é, com o barulho, impedir a confusão generalizada"". Ninguém se feriu, diz a pasta. ...",http://www1.folha.uol.com.br/cotidiano/2016/12/1845389-assassinos-de-ambulante-terao-protecao-especial-em-cadeia-de-sp.shtml,2016-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
221,28.dez.2016 às 21h17,Folha de S.Paulo - Cotidiano,Assassinos de ambulante terão proteção especial em cadeia de SP,"Segundo a Secretaria da Segurança, o disparo foi com munição não letal, ""cuja função é, com o barulho, impedir a confusão generalizada"". Ninguém se feriu, diz a pasta. ...",http://www1.folha.uol.com.br/cotidiano/2016/12/1845389-assassinos-de-ambulante-terao-protecao-especial-em-cadeia-de-sp.shtml,2016-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
222,27.set.2016 às 19h52,Folha de S.Paulo - Cotidiano,Entidades atacam e PMs comemoram anulação de julgamento do Carandiru,"""Se tivessem usado munição não letal quem tinha morrido eram os policiais. Um presídio com 8 mil marginais condenados contra 74 policiais. ...",http://www1.folha.uol.com.br/cotidiano/2016/09/1817446-entidades-atacam-e-pms-comemoram-anulacao-de-julgamento-do-carandiru.shtml,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
223,27.set.2016 às 19h52,Folha de S.Paulo - Cotidiano,Entidades atacam e PMs comemoram anulação de julgamento do Carandiru,"""Se tivessem usado munição não letal quem tinha morrido eram os policiais. Um presídio com 8 mil marginais condenados contra 74 policiais. ...",http://www1.folha.uol.com.br/cotidiano/2016/09/1817446-entidades-atacam-e-pms-comemoram-anulacao-de-julgamento-do-carandiru.shtml,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
224,27.set.2016 às 19h52,Folha de S.Paulo - Cotidiano,Entidades atacam e PMs comemoram anulação de julgamento do Carandiru,"""Se tivessem usado munição não letal quem tinha morrido eram os policiais. Um presídio com 8 mil marginais condenados contra 74 policiais. ...",http://www1.folha.uol.com.br/cotidiano/2016/09/1817446-entidades-atacam-e-pms-comemoram-anulacao-de-julgamento-do-carandiru.shtml,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
225,27.set.2016 às 19h52,Folha de S.Paulo - Cotidiano,Entidades atacam e PMs comemoram anulação de julgamento do Carandiru,"""Se tivessem usado munição não letal quem tinha morrido eram os policiais. Um presídio com 8 mil marginais condenados contra 74 policiais. ...",http://www1.folha.uol.com.br/cotidiano/2016/09/1817446-entidades-atacam-e-pms-comemoram-anulacao-de-julgamento-do-carandiru.shtml,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
226,27.set.2016 às 19h52,Folha de S.Paulo - Cotidiano,Entidades atacam e PMs comemoram anulação de julgamento do Carandiru,"""Se tivessem usado munição não letal quem tinha morrido eram os policiais. Um presídio com 8 mil marginais condenados contra 74 policiais. ...",http://www1.folha.uol.com.br/cotidiano/2016/09/1817446-entidades-atacam-e-pms-comemoram-anulacao-de-julgamento-do-carandiru.shtml,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
227,27.set.2016 às 19h52,Folha de S.Paulo - Cotidiano,Entidades atacam e PMs comemoram anulação de julgamento do Carandiru,"""Se tivessem usado munição não letal quem tinha morrido eram os policiais. Um presídio com 8 mil marginais condenados contra 74 policiais. ...",http://www1.folha.uol.com.br/cotidiano/2016/09/1817446-entidades-atacam-e-pms-comemoram-anulacao-de-julgamento-do-carandiru.shtml,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
228,27.set.2016 às 19h52,Folha de S.Paulo - Cotidiano,Entidades atacam e PMs comemoram anulação de julgamento do Carandiru,"""Se tivessem usado munição não letal quem tinha morrido eram os policiais. Um presídio com 8 mil marginais condenados contra 74 policiais. ...",http://www1.folha.uol.com.br/cotidiano/2016/09/1817446-entidades-atacam-e-pms-comemoram-anulacao-de-julgamento-do-carandiru.shtml,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
229,20.mai.2016 às 2h00,Folha de S.Paulo - Cotidiano,"É difícil policial se conter diante de rojões e cusparadas, diz secretário","A forma de repelir esse distúrbio é com uso de munição não letal, equipamento não letal.


O sr. tem visto abusos?
Não diria abuso. ...",http://www1.folha.uol.com.br/cotidiano/2016/05/1773227-e-dificil-policial-se-conter-diante-de-rojoes-e-cusparadas-diz-secretario.shtml,2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
230,20.mai.2016 às 2h00,Folha de S.Paulo - Cotidiano,"É difícil policial se conter diante de rojões e cusparadas, diz secretário","A forma de repelir esse distúrbio é com uso de munição não letal, equipamento não letal.


O sr. tem visto abusos?
Não diria abuso. ...",http://www1.folha.uol.com.br/cotidiano/2016/05/1773227-e-dificil-policial-se-conter-diante-de-rojoes-e-cusparadas-diz-secretario.shtml,2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
231,20.mai.2016 às 2h00,Folha de S.Paulo - Cotidiano,"É difícil policial se conter diante de rojões e cusparadas, diz secretário","A forma de repelir esse distúrbio é com uso de munição não letal, equipamento não letal.


O sr. tem visto abusos?
Não diria abuso. ...",http://www1.folha.uol.com.br/cotidiano/2016/05/1773227-e-dificil-policial-se-conter-diante-de-rojoes-e-cusparadas-diz-secretario.shtml,2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
232,20.mai.2016 às 2h00,Folha de S.Paulo - Cotidiano,"É difícil policial se conter diante de rojões e cusparadas, diz secretário","A forma de repelir esse distúrbio é com uso de munição não letal, equipamento não letal.


O sr. tem visto abusos?
Não diria abuso. ...",http://www1.folha.uol.com.br/cotidiano/2016/05/1773227-e-dificil-policial-se-conter-diante-de-rojoes-e-cusparadas-diz-secretario.shtml,2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
233,20.mai.2016 às 2h00,Folha de S.Paulo - Cotidiano,"É difícil policial se conter diante de rojões e cusparadas, diz secretário","A forma de repelir esse distúrbio é com uso de munição não letal, equipamento não letal.


O sr. tem visto abusos?
Não diria abuso. ...",http://www1.folha.uol.com.br/cotidiano/2016/05/1773227-e-dificil-policial-se-conter-diante-de-rojoes-e-cusparadas-diz-secretario.shtml,2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
